stop_id,line_id,machine_id,stop_type,start_time,end_time,duration_minutes,description,operator,resolved
10428,L2,M2-2,Reglage,2025-09-04 14:13:01.240844,2025-09-04 14:39:01.240844,26,Reglage sur M2-2,OP14,True
10429,L2,M2-4,Panne_Electrique,2025-09-04 06:46:01.240844,2025-09-04 07:53:01.240844,67,Panne_Electrique sur M2-4,OP3,True
10430,L2,M2-2,Attente_Materiel,2025-09-04 07:22:01.240844,2025-09-04 08:06:01.240844,44,Attente_Materiel sur M2-2,OP3,True
10431,L2,M2-2,Panne_Electrique,2025-09-04 10:03:01.240844,2025-09-04 10:14:01.240844,11,Panne_Electrique sur M2-2,OP5,True
10432,L2,M2-3,Probleme_Qualite,2025-09-04 20:09:01.240844,2025-09-04 21:43:01.240844,94,Probleme_Qualite sur M2-3,OP9,True
10433,L2,M2-4,Nettoyage,2025-09-04 16:31:01.240844,2025-09-04 16:52:01.240844,21,Nettoyage sur M2-4,OP5,True
10434,L3,M3-1,Reglage,2025-09-04 04:53:01.240844,2025-09-04 05:07:01.240844,14,Reglage sur M3-1,OP4,True
10435,L3,M3-2,Probleme_Qualite,2025-09-04 07:49:01.240844,2025-09-04 09:09:01.240844,80,Probleme_Qualite sur M3-2,OP6,True
10436,L3,M3-1,Bourrage,2025-09-04 07:20:01.240844,2025-09-04 07:41:01.240844,21,Bourrage sur M3-1,OP6,True
10437,L3,M3-2,Attente_Materiel,2025-09-04 08:23:01.240844,2025-09-04 08:50:01.240844,27,Attente_Materiel sur M3-2,OP10,True
10438,L3,M3-1,Probleme_Qualite,2025-09-04 13:25:01.240844,2025-09-04 14:49:01.240844,84,Probleme_Qualite sur M3-1,OP14,True
10439,L3,M3-2,Panne_Mecanique,2025-09-04 05:09:01.240844,2025-09-04 07:13:01.240844,124,Panne_Mecanique sur M3-2,OP3,True
10440,L3,M3-2,Panne_Mecanique,2025-09-04 17:30:01.240844,2025-09-04 19:40:01.240844,130,Panne_Mecanique sur M3-2,OP2,True
10441,L3,M3-2,Reglage,2025-09-04 10:12:01.240844,2025-09-04 10:23:01.240844,11,Reglage sur M3-2,OP6,True
10442,L3,M3-2,Attente_Materiel,2025-09-04 20:08:01.240844,2025-09-04 21:07:01.240844,59,Attente_Materiel sur M3-2,OP1,True
10443,L1,M1-3,Reglage,2025-09-05 04:26:01.240844,2025-09-05 04:31:01.240844,5,Reglage sur M1-3,OP5,True
10444,L1,M1-2,Changement_Format,2025-09-05 06:52:01.240844,2025-09-05 08:42:01.240844,110,Changement_Format sur M1-2,OP11,True
10445,L2,M2-4,Maintenance_Preventive,2025-09-05 12:18:01.240844,2025-09-05 14:28:01.240844,130,Maintenance_Preventive sur M2-4,OP13,True
10446,L2,M2-4,Panne_Electrique,2025-09-05 17:46:01.240844,2025-09-05 18:48:01.240844,62,Panne_Electrique sur M2-4,OP2,True
10447,L2,M2-4,Maintenance_Preventive,2025-09-05 19:20:01.240844,2025-09-05 20:25:01.240844,65,Maintenance_Preventive sur M2-4,OP6,True
10448,L2,M2-4,Probleme_Qualite,2025-09-05 19:23:01.240844,2025-09-05 20:50:01.240844,87,Probleme_Qualite sur M2-4,OP11,True
10449,L2,M2-3,Probleme_Qualite,2025-09-05 19:11:01.240844,2025-09-05 20:34:01.240844,83,Probleme_Qualite sur M2-3,OP11,True
10450,L2,M2-3,Nettoyage,2025-09-05 13:11:01.240844,2025-09-05 13:36:01.240844,25,Nettoyage sur M2-3,OP13,True
10451,L2,M2-2,Attente_Operateur,2025-09-05 19:20:01.240844,2025-09-05 19:45:01.240844,25,Attente_Operateur sur M2-2,OP13,True
10452,L2,M2-3,Panne_Electrique,2025-09-05 08:38:01.240844,2025-09-05 09:14:01.240844,36,Panne_Electrique sur M2-3,OP11,True
10453,L2,M2-2,Attente_Materiel,2025-09-05 06:11:01.240844,2025-09-05 06:45:01.240844,34,Attente_Materiel sur M2-2,OP13,True
10454,L2,M2-1,Nettoyage,2025-09-05 09:39:01.240844,2025-09-05 10:11:01.240844,32,Nettoyage sur M2-1,OP9,True
10455,L2,M2-2,Nettoyage,2025-09-05 10:57:01.240844,2025-09-05 11:17:01.240844,20,Nettoyage sur M2-2,OP12,True
10456,L3,M3-2,Changement_Format,2025-09-05 10:56:01.240844,2025-09-05 12:39:01.240844,103,Changement_Format sur M3-2,OP11,True
10457,L3,M3-2,Probleme_Qualite,2025-09-05 12:47:01.240844,2025-09-05 12:57:01.240844,10,Probleme_Qualite sur M3-2,OP11,True
10458,L3,M3-1,Reglage,2025-09-05 14:26:01.240844,2025-09-05 14:31:01.240844,5,Reglage sur M3-1,OP14,True
10459,L3,M3-2,Attente_Operateur,2025-09-05 19:18:01.240844,2025-09-05 19:45:01.240844,27,Attente_Operateur sur M3-2,OP14,True
10460,L3,M3-2,Attente_Operateur,2025-09-05 14:31:01.240844,2025-09-05 14:57:01.240844,26,Attente_Operateur sur M3-2,OP7,True
10461,L3,M3-2,Nettoyage,2025-09-05 04:52:01.240844,2025-09-05 05:33:01.240844,41,Nettoyage sur M3-2,OP3,True
10462,L3,M3-1,Probleme_Qualite,2025-09-05 11:10:01.240844,2025-09-05 12:32:01.240844,82,Probleme_Qualite sur M3-1,OP14,True
10463,L3,M3-2,Probleme_Qualite,2025-09-05 12:04:01.240844,2025-09-05 13:46:01.240844,102,Probleme_Qualite sur M3-2,OP12,True
10464,L3,M3-1,Bourrage,2025-09-05 17:39:01.240844,2025-09-05 17:54:01.240844,15,Bourrage sur M3-1,OP1,True
10465,L1,M1-2,Nettoyage,2025-09-06 12:32:01.240844,2025-09-06 12:50:01.240844,18,Nettoyage sur M1-2,OP12,True
10466,L1,M1-1,Attente_Materiel,2025-09-06 04:28:01.240844,2025-09-06 04:43:01.240844,15,Attente_Materiel sur M1-1,OP9,True
10467,L1,M1-1,Attente_Operateur,2025-09-06 19:12:01.240844,2025-09-06 19:24:01.240844,12,Attente_Operateur sur M1-1,OP13,True
10468,L1,M1-1,Panne_Mecanique,2025-09-06 13:12:01.240844,2025-09-06 16:03:01.240844,171,Panne_Mecanique sur M1-1,OP4,True
10469,L1,M1-3,Panne_Mecanique,2025-09-06 15:04:01.240844,2025-09-06 16:39:01.240844,95,Panne_Mecanique sur M1-3,OP8,True
10470,L1,M1-2,Nettoyage,2025-09-06 16:40:01.240844,2025-09-06 17:11:01.240844,31,Nettoyage sur M1-2,OP1,True
10471,L2,M2-2,Panne_Electrique,2025-09-06 16:02:01.240844,2025-09-06 17:28:01.240844,86,Panne_Electrique sur M2-2,OP11,True
10472,L2,M2-4,Attente_Operateur,2025-09-06 15:40:01.240844,2025-09-06 15:46:01.240844,6,Attente_Operateur sur M2-4,OP10,True
10473,L2,M2-4,Attente_Operateur,2025-09-06 08:59:01.240844,2025-09-06 09:09:01.240844,10,Attente_Operateur sur M2-4,OP11,True
10474,L2,M2-4,Attente_Materiel,2025-09-06 07:05:01.240844,2025-09-06 07:24:01.240844,19,Attente_Materiel sur M2-4,OP2,True
10475,L2,M2-1,Reglage,2025-09-06 14:20:01.240844,2025-09-06 14:38:01.240844,18,Reglage sur M2-1,OP1,True
10476,L2,M2-3,Attente_Materiel,2025-09-06 08:14:01.240844,2025-09-06 08:24:01.240844,10,Attente_Materiel sur M2-3,OP6,True
10477,L2,M2-2,Attente_Materiel,2025-09-06 09:24:01.240844,2025-09-06 09:48:01.240844,24,Attente_Materiel sur M2-2,OP9,True
10478,L2,M2-1,Maintenance_Preventive,2025-09-06 05:00:01.240844,2025-09-06 06:47:01.240844,107,Maintenance_Preventive sur M2-1,OP5,True
10479,L2,M2-4,Changement_Format,2025-09-06 16:41:01.240844,2025-09-06 18:27:01.240844,106,Changement_Format sur M2-4,OP3,True
10480,L2,M2-3,Maintenance_Preventive,2025-09-06 18:31:01.240844,2025-09-06 22:29:01.240844,238,Maintenance_Preventive sur M2-3,OP13,True
10481,L3,M3-1,Attente_Materiel,2025-09-06 08:50:01.240844,2025-09-06 09:25:01.240844,35,Attente_Materiel sur M3-1,OP1,True
10482,L3,M3-2,Maintenance_Preventive,2025-09-06 11:59:01.240844,2025-09-06 15:04:01.240844,185,Maintenance_Preventive sur M3-2,OP7,True
10483,L3,M3-2,Changement_Format,2025-09-06 09:19:01.240844,2025-09-06 10:48:01.240844,89,Changement_Format sur M3-2,OP12,True
10484,L3,M3-2,Attente_Materiel,2025-09-06 19:29:01.240844,2025-09-06 20:08:01.240844,39,Attente_Materiel sur M3-2,OP11,True
10485,L3,M3-2,Panne_Mecanique,2025-09-06 20:11:01.240844,2025-09-06 22:58:01.240844,167,Panne_Mecanique sur M3-2,OP2,True
10486,L3,M3-1,Panne_Electrique,2025-09-06 07:24:01.240844,2025-09-06 08:19:01.240844,55,Panne_Electrique sur M3-1,OP14,True
10487,L3,M3-2,Probleme_Qualite,2025-09-06 08:50:01.240844,2025-09-06 10:14:01.240844,84,Probleme_Qualite sur M3-2,OP6,True
10488,L1,M1-2,Changement_Format,2025-09-09 07:17:01.240844,2025-09-09 07:57:01.240844,40,Changement_Format sur M1-2,OP14,True
10489,L1,M1-2,Bourrage,2025-09-09 11:44:01.240844,2025-09-09 11:55:01.240844,11,Bourrage sur M1-2,OP3,True
10490,L1,M1-2,Reglage,2025-09-09 09:41:01.240844,2025-09-09 10:09:01.240844,28,Reglage sur M1-2,OP12,True
10491,L1,M1-1,Nettoyage,2025-09-09 16:37:01.240844,2025-09-09 16:59:01.240844,22,Nettoyage sur M1-1,OP14,True
10492,L1,M1-3,Changement_Format,2025-09-09 08:58:01.240844,2025-09-09 10:09:01.240844,71,Changement_Format sur M1-3,OP4,True
10493,L1,M1-2,Panne_Electrique,2025-09-09 17:53:01.240844,2025-09-09 18:30:01.240844,37,Panne_Electrique sur M1-2,OP4,True
10494,L1,M1-2,Panne_Electrique,2025-09-09 11:04:01.240844,2025-09-09 11:55:01.240844,51,Panne_Electrique sur M1-2,OP3,True
10495,L1,M1-1,Changement_Format,2025-09-09 12:19:01.240844,2025-09-09 14:03:01.240844,104,Changement_Format sur M1-1,OP10,True
10496,L1,M1-1,Maintenance_Preventive,2025-09-09 10:25:01.240844,2025-09-09 14:20:01.240844,235,Maintenance_Preventive sur M1-1,OP2,True
10497,L1,M1-3,Bourrage,2025-09-09 06:47:01.240844,2025-09-09 07:00:01.240844,13,Bourrage sur M1-3,OP3,True
10498,L2,M2-3,Panne_Electrique,2025-09-09 13:20:01.240844,2025-09-09 14:13:01.240844,53,Panne_Electrique sur M2-3,OP1,True
10499,L2,M2-4,Attente_Materiel,2025-09-09 10:25:01.240844,2025-09-09 10:47:01.240844,22,Attente_Materiel sur M2-4,OP7,True
10500,L2,M2-1,Reglage,2025-09-09 05:33:01.240844,2025-09-09 06:01:01.240844,28,Reglage sur M2-1,OP11,True
10501,L2,M2-4,Attente_Operateur,2025-09-09 20:18:01.240844,2025-09-09 20:29:01.240844,11,Attente_Operateur sur M2-4,OP1,True
10502,L2,M2-4,Nettoyage,2025-09-09 15:16:01.240844,2025-09-09 15:38:01.240844,22,Nettoyage sur M2-4,OP1,True
10503,L2,M2-3,Panne_Electrique,2025-09-09 15:24:01.240844,2025-09-09 16:00:01.240844,36,Panne_Electrique sur M2-3,OP11,True
10504,L2,M2-4,Maintenance_Preventive,2025-09-09 18:56:01.240844,2025-09-09 22:02:01.240844,186,Maintenance_Preventive sur M2-4,OP1,True
10505,L2,M2-3,Panne_Mecanique,2025-09-09 07:29:01.240844,2025-09-09 08:37:01.240844,68,Panne_Mecanique sur M2-3,OP6,True
10506,L2,M2-3,Changement_Format,2025-09-09 09:29:01.240844,2025-09-09 10:36:01.240844,67,Changement_Format sur M2-3,OP4,True
10507,L2,M2-4,Nettoyage,2025-09-09 19:42:01.240844,2025-09-09 20:24:01.240844,42,Nettoyage sur M2-4,OP7,True
10508,L2,M2-2,Bourrage,2025-09-09 16:14:01.240844,2025-09-09 16:20:01.240844,6,Bourrage sur M2-2,OP9,True
10509,L2,M2-4,Probleme_Qualite,2025-09-09 12:38:01.240844,2025-09-09 13:34:01.240844,56,Probleme_Qualite sur M2-4,OP7,True
10510,L3,M3-1,Probleme_Qualite,2025-09-09 15:04:01.240844,2025-09-09 16:00:01.240844,56,Probleme_Qualite sur M3-1,OP6,True
10511,L3,M3-1,Maintenance_Preventive,2025-09-09 05:25:01.240844,2025-09-09 07:02:01.240844,97,Maintenance_Preventive sur M3-1,OP5,True
10512,L3,M3-1,Bourrage,2025-09-09 06:03:01.240844,2025-09-09 06:11:01.240844,8,Bourrage sur M3-1,OP12,True
10513,L3,M3-2,Attente_Materiel,2025-09-09 17:31:01.240844,2025-09-09 18:26:01.240844,55,Attente_Materiel sur M3-2,OP13,True
10514,L3,M3-1,Attente_Materiel,2025-09-09 13:12:01.240844,2025-09-09 13:48:01.240844,36,Attente_Materiel sur M3-1,OP8,True
10515,L3,M3-1,Attente_Operateur,2025-09-09 09:48:01.240844,2025-09-09 10:10:01.240844,22,Attente_Operateur sur M3-1,OP14,True
10516,L3,M3-1,Attente_Materiel,2025-09-09 18:47:01.240844,2025-09-09 19:30:01.240844,43,Attente_Materiel sur M3-1,OP5,True
10517,L1,M1-2,Bourrage,2025-09-10 13:37:01.240844,2025-09-10 13:59:01.240844,22,Bourrage sur M1-2,OP7,True
10518,L1,M1-3,Probleme_Qualite,2025-09-10 16:04:01.240844,2025-09-10 17:10:01.240844,66,Probleme_Qualite sur M1-3,OP9,True
10519,L1,M1-2,Attente_Materiel,2025-09-10 18:50:01.240844,2025-09-10 19:08:01.240844,18,Attente_Materiel sur M1-2,OP10,True
10520,L1,M1-1,Reglage,2025-09-10 06:57:01.240844,2025-09-10 07:26:01.240844,29,Reglage sur M1-1,OP8,True
10521,L1,M1-3,Probleme_Qualite,2025-09-10 17:34:01.240844,2025-09-10 19:23:01.240844,109,Probleme_Qualite sur M1-3,OP9,True
10522,L1,M1-1,Panne_Electrique,2025-09-10 15:30:01.240844,2025-09-10 16:40:01.240844,70,Panne_Electrique sur M1-1,OP3,True
10523,L1,M1-3,Panne_Mecanique,2025-09-10 17:25:01.240844,2025-09-10 20:11:01.240844,166,Panne_Mecanique sur M1-3,OP2,True
10524,L1,M1-3,Reglage,2025-09-10 11:46:01.240844,2025-09-10 12:05:01.240844,19,Reglage sur M1-3,OP12,True
10525,L1,M1-1,Panne_Electrique,2025-09-10 16:03:01.240844,2025-09-10 16:38:01.240844,35,Panne_Electrique sur M1-1,OP5,True
10526,L1,M1-3,Changement_Format,2025-09-10 18:19:01.240844,2025-09-10 19:39:01.240844,80,Changement_Format sur M1-3,OP3,True
10527,L1,M1-2,Attente_Materiel,2025-09-10 04:59:01.240844,2025-09-10 05:38:01.240844,39,Attente_Materiel sur M1-2,OP11,True
10528,L1,M1-2,Attente_Operateur,2025-09-10 08:59:01.240844,2025-09-10 09:10:01.240844,11,Attente_Operateur sur M1-2,OP6,True
10529,L1,M1-3,Panne_Electrique,2025-09-10 12:48:01.240844,2025-09-10 13:51:01.240844,63,Panne_Electrique sur M1-3,OP1,True
10530,L1,M1-3,Panne_Electrique,2025-09-10 05:33:01.240844,2025-09-10 06:43:01.240844,70,Panne_Electrique sur M1-3,OP10,True
10531,L2,M2-3,Attente_Operateur,2025-09-10 05:26:01.240844,2025-09-10 05:42:01.240844,16,Attente_Operateur sur M2-3,OP12,True
10532,L2,M2-2,Probleme_Qualite,2025-09-10 15:08:01.240844,2025-09-10 16:18:01.240844,70,Probleme_Qualite sur M2-2,OP3,True
10533,L2,M2-2,Bourrage,2025-09-10 12:57:01.240844,2025-09-10 13:21:01.240844,24,Bourrage sur M2-2,OP8,True
10534,L2,M2-3,Attente_Materiel,2025-09-10 20:06:01.240844,2025-09-10 21:00:01.240844,54,Attente_Materiel sur M2-3,OP5,True
10535,L2,M2-2,Panne_Mecanique,2025-09-10 12:14:01.240844,2025-09-10 13:33:01.240844,79,Panne_Mecanique sur M2-2,OP1,True
10536,L2,M2-3,Panne_Mecanique,2025-09-10 18:24:01.240844,2025-09-10 20:32:01.240844,128,Panne_Mecanique sur M2-3,OP1,True
10537,L2,M2-3,Attente_Operateur,2025-09-10 16:36:01.240844,2025-09-10 17:02:01.240844,26,Attente_Operateur sur M2-3,OP4,True
10538,L2,M2-3,Maintenance_Preventive,2025-09-10 08:05:01.240844,2025-09-10 10:41:01.240844,156,Maintenance_Preventive sur M2-3,OP12,True
10539,L3,M3-2,Panne_Mecanique,2025-09-10 14:39:01.240844,2025-09-10 15:13:01.240844,34,Panne_Mecanique sur M3-2,OP7,True
10540,L3,M3-1,Panne_Mecanique,2025-09-10 15:10:01.240844,2025-09-10 17:37:01.240844,147,Panne_Mecanique sur M3-1,OP14,True
10541,L3,M3-1,Maintenance_Preventive,2025-09-10 04:43:01.240844,2025-09-10 06:23:01.240844,100,Maintenance_Preventive sur M3-1,OP7,True
10542,L3,M3-2,Probleme_Qualite,2025-09-10 08:59:01.240844,2025-09-10 09:36:01.240844,37,Probleme_Qualite sur M3-2,OP6,True
10543,L1,M1-3,Attente_Operateur,2025-09-11 10:05:01.240844,2025-09-11 10:33:01.240844,28,Attente_Operateur sur M1-3,OP14,True
10544,L1,M1-3,Nettoyage,2025-09-11 07:59:01.240844,2025-09-11 08:25:01.240844,26,Nettoyage sur M1-3,OP9,True
10545,L1,M1-1,Nettoyage,2025-09-11 15:11:01.240844,2025-09-11 15:34:01.240844,23,Nettoyage sur M1-1,OP8,True
10546,L1,M1-1,Changement_Format,2025-09-11 04:43:01.240844,2025-09-11 05:53:01.240844,70,Changement_Format sur M1-1,OP5,True
10547,L1,M1-3,Bourrage,2025-09-11 06:42:01.240844,2025-09-11 07:06:01.240844,24,Bourrage sur M1-3,OP12,True
10548,L1,M1-2,Maintenance_Preventive,2025-09-11 13:32:01.240844,2025-09-11 15:58:01.240844,146,Maintenance_Preventive sur M1-2,OP9,True
10549,L2,M2-4,Reglage,2025-09-11 14:25:01.240844,2025-09-11 14:54:01.240844,29,Reglage sur M2-4,OP4,True
10550,L2,M2-4,Bourrage,2025-09-11 18:11:01.240844,2025-09-11 18:31:01.240844,20,Bourrage sur M2-4,OP1,True
10551,L2,M2-1,Changement_Format,2025-09-11 17:15:01.240844,2025-09-11 18:52:01.240844,97,Changement_Format sur M2-1,OP9,True
10552,L2,M2-1,Maintenance_Preventive,2025-09-11 13:43:01.240844,2025-09-11 15:56:01.240844,133,Maintenance_Preventive sur M2-1,OP6,True
10553,L2,M2-3,Panne_Mecanique,2025-09-11 16:29:01.240844,2025-09-11 17:54:01.240844,85,Panne_Mecanique sur M2-3,OP2,True
10554,L2,M2-3,Attente_Materiel,2025-09-11 08:35:01.240844,2025-09-11 08:52:01.240844,17,Attente_Materiel sur M2-3,OP9,True
10555,L3,M3-1,Maintenance_Preventive,2025-09-11 14:36:01.240844,2025-09-11 17:55:01.240844,199,Maintenance_Preventive sur M3-1,OP4,True
10556,L3,M3-1,Nettoyage,2025-09-11 20:19:01.240844,2025-09-11 20:41:01.240844,22,Nettoyage sur M3-1,OP12,True
10557,L3,M3-1,Probleme_Qualite,2025-09-11 04:43:01.240844,2025-09-11 05:21:01.240844,38,Probleme_Qualite sur M3-1,OP1,True
10558,L3,M3-2,Attente_Materiel,2025-09-11 18:28:01.240844,2025-09-11 18:38:01.240844,10,Attente_Materiel sur M3-2,OP12,True
10559,L3,M3-2,Bourrage,2025-09-11 17:01:01.240844,2025-09-11 17:23:01.240844,22,Bourrage sur M3-2,OP1,True
10560,L3,M3-1,Panne_Electrique,2025-09-11 07:57:01.240844,2025-09-11 08:52:01.240844,55,Panne_Electrique sur M3-1,OP6,True
10561,L3,M3-2,Attente_Materiel,2025-09-11 04:49:01.240844,2025-09-11 05:15:01.240844,26,Attente_Materiel sur M3-2,OP14,True
10562,L1,M1-2,Bourrage,2025-09-12 08:36:01.240844,2025-09-12 08:43:01.240844,7,Bourrage sur M1-2,OP3,True
10563,L1,M1-1,Nettoyage,2025-09-12 13:25:01.240844,2025-09-12 14:07:01.240844,42,Nettoyage sur M1-1,OP4,True
10564,L1,M1-1,Attente_Materiel,2025-09-12 14:00:01.240844,2025-09-12 14:41:01.240844,41,Attente_Materiel sur M1-1,OP11,True
10565,L1,M1-2,Probleme_Qualite,2025-09-12 05:30:01.240844,2025-09-12 07:14:01.240844,104,Probleme_Qualite sur M1-2,OP13,True
10566,L1,M1-2,Reglage,2025-09-12 06:33:01.240844,2025-09-12 06:59:01.240844,26,Reglage sur M1-2,OP11,True
10567,L1,M1-1,Changement_Format,2025-09-12 08:00:01.240844,2025-09-12 09:01:01.240844,61,Changement_Format sur M1-1,OP7,True
10568,L1,M1-3,Probleme_Qualite,2025-09-12 17:38:01.240844,2025-09-12 18:00:01.240844,22,Probleme_Qualite sur M1-3,OP12,True
10569,L1,M1-1,Attente_Materiel,2025-09-12 19:42:01.240844,2025-09-12 19:58:01.240844,16,Attente_Materiel sur M1-1,OP7,True
10570,L1,M1-3,Maintenance_Preventive,2025-09-12 07:39:01.240844,2025-09-12 08:57:01.240844,78,Maintenance_Preventive sur M1-3,OP5,True
10571,L1,M1-3,Attente_Operateur,2025-09-12 10:46:01.240844,2025-09-12 11:03:01.240844,17,Attente_Operateur sur M1-3,OP13,True
10572,L1,M1-1,Probleme_Qualite,2025-09-12 10:11:01.240844,2025-09-12 10:47:01.240844,36,Probleme_Qualite sur M1-1,OP12,True
10573,L2,M2-4,Maintenance_Preventive,2025-09-12 19:40:01.240844,2025-09-12 21:16:01.240844,96,Maintenance_Preventive sur M2-4,OP1,True
10574,L2,M2-3,Bourrage,2025-09-12 12:32:01.240844,2025-09-12 12:56:01.240844,24,Bourrage sur M2-3,OP14,True
10575,L2,M2-3,Attente_Operateur,2025-09-12 08:38:01.240844,2025-09-12 09:04:01.240844,26,Attente_Operateur sur M2-3,OP5,True
10576,L2,M2-3,Panne_Electrique,2025-09-12 17:35:01.240844,2025-09-12 18:57:01.240844,82,Panne_Electrique sur M2-3,OP11,True
10577,L2,M2-1,Maintenance_Preventive,2025-09-12 16:50:01.240844,2025-09-12 18:47:01.240844,117,Maintenance_Preventive sur M2-1,OP10,True
10578,L2,M2-1,Nettoyage,2025-09-12 11:10:01.240844,2025-09-12 11:40:01.240844,30,Nettoyage sur M2-1,OP9,True
10579,L2,M2-1,Attente_Operateur,2025-09-12 17:54:01.240844,2025-09-12 18:01:01.240844,7,Attente_Operateur sur M2-1,OP7,True
10580,L2,M2-1,Probleme_Qualite,2025-09-12 07:34:01.240844,2025-09-12 07:56:01.240844,22,Probleme_Qualite sur M2-1,OP8,True
10581,L2,M2-2,Panne_Electrique,2025-09-12 11:41:01.240844,2025-09-12 12:47:01.240844,66,Panne_Electrique sur M2-2,OP12,True
10582,L2,M2-1,Attente_Operateur,2025-09-12 09:31:01.240844,2025-09-12 09:36:01.240844,5,Attente_Operateur sur M2-1,OP13,True
10583,L2,M2-4,Attente_Operateur,2025-09-12 12:41:01.240844,2025-09-12 12:55:01.240844,14,Attente_Operateur sur M2-4,OP4,True
10584,L2,M2-4,Nettoyage,2025-09-12 12:29:01.240844,2025-09-12 13:07:01.240844,38,Nettoyage sur M2-4,OP3,True
10585,L2,M2-2,Attente_Materiel,2025-09-12 16:28:01.240844,2025-09-12 17:02:01.240844,34,Attente_Materiel sur M2-2,OP13,True
10586,L2,M2-3,Reglage,2025-09-12 09:50:01.240844,2025-09-12 10:11:01.240844,21,Reglage sur M2-3,OP10,True
10587,L2,M2-4,Panne_Mecanique,2025-09-12 09:07:01.240844,2025-09-12 11:59:01.240844,172,Panne_Mecanique sur M2-4,OP12,True
10588,L2,M2-1,Changement_Format,2025-09-12 12:37:01.240844,2025-09-12 13:10:01.240844,33,Changement_Format sur M2-1,OP4,True
10589,L3,M3-1,Panne_Mecanique,2025-09-12 05:47:01.240844,2025-09-12 07:11:01.240844,84,Panne_Mecanique sur M3-1,OP2,True
10590,L3,M3-2,Changement_Format,2025-09-12 09:10:01.240844,2025-09-12 09:47:01.240844,37,Changement_Format sur M3-2,OP11,True
10591,L3,M3-1,Panne_Mecanique,2025-09-12 19:05:01.240844,2025-09-12 19:42:01.240844,37,Panne_Mecanique sur M3-1,OP5,True
10592,L3,M3-1,Reglage,2025-09-12 19:54:01.240844,2025-09-12 20:08:01.240844,14,Reglage sur M3-1,OP9,True
10593,L3,M3-2,Probleme_Qualite,2025-09-12 11:16:01.240844,2025-09-12 13:11:01.240844,115,Probleme_Qualite sur M3-2,OP12,True
10594,L3,M3-1,Attente_Materiel,2025-09-12 13:52:01.240844,2025-09-12 14:30:01.240844,38,Attente_Materiel sur M3-1,OP11,True
10595,L3,M3-1,Attente_Materiel,2025-09-12 13:34:01.240844,2025-09-12 14:19:01.240844,45,Attente_Materiel sur M3-1,OP3,True
10596,L3,M3-2,Changement_Format,2025-09-12 07:45:01.240844,2025-09-12 09:13:01.240844,88,Changement_Format sur M3-2,OP13,True
10597,L1,M1-2,Attente_Operateur,2025-09-13 14:20:01.240844,2025-09-13 14:30:01.240844,10,Attente_Operateur sur M1-2,OP1,True
10598,L1,M1-3,Attente_Materiel,2025-09-13 20:06:01.240844,2025-09-13 21:03:01.240844,57,Attente_Materiel sur M1-3,OP4,True
10599,L1,M1-1,Nettoyage,2025-09-13 19:49:01.240844,2025-09-13 20:23:01.240844,34,Nettoyage sur M1-1,OP4,True
10600,L1,M1-2,Attente_Operateur,2025-09-13 13:25:01.240844,2025-09-13 13:53:01.240844,28,Attente_Operateur sur M1-2,OP12,True
10601,L1,M1-3,Panne_Mecanique,2025-09-13 19:42:01.240844,2025-09-13 22:12:01.240844,150,Panne_Mecanique sur M1-3,OP3,True
10602,L1,M1-1,Nettoyage,2025-09-13 17:14:01.240844,2025-09-13 17:50:01.240844,36,Nettoyage sur M1-1,OP7,True
10603,L1,M1-2,Panne_Electrique,2025-09-13 13:07:01.240844,2025-09-13 13:37:01.240844,30,Panne_Electrique sur M1-2,OP14,True
10604,L2,M2-4,Nettoyage,2025-09-13 09:52:01.240844,2025-09-13 10:17:01.240844,25,Nettoyage sur M2-4,OP11,True
10605,L2,M2-2,Changement_Format,2025-09-13 13:35:01.240844,2025-09-13 14:39:01.240844,64,Changement_Format sur M2-2,OP2,True
10606,L2,M2-2,Changement_Format,2025-09-13 18:24:01.240844,2025-09-13 19:07:01.240844,43,Changement_Format sur M2-2,OP4,True
10607,L2,M2-3,Maintenance_Preventive,2025-09-13 14:33:01.240844,2025-09-13 15:35:01.240844,62,Maintenance_Preventive sur M2-3,OP4,True
10608,L3,M3-1,Attente_Operateur,2025-09-13 14:50:01.240844,2025-09-13 14:57:01.240844,7,Attente_Operateur sur M3-1,OP4,True
10609,L3,M3-1,Panne_Mecanique,2025-09-13 19:04:01.240844,2025-09-13 20:42:01.240844,98,Panne_Mecanique sur M3-1,OP2,True
10610,L3,M3-2,Changement_Format,2025-09-13 16:13:01.240844,2025-09-13 17:20:01.240844,67,Changement_Format sur M3-2,OP4,True
10611,L3,M3-1,Attente_Materiel,2025-09-13 06:37:01.240844,2025-09-13 07:20:01.240844,43,Attente_Materiel sur M3-1,OP6,True
10612,L3,M3-1,Maintenance_Preventive,2025-09-13 07:31:01.240844,2025-09-13 09:16:01.240844,105,Maintenance_Preventive sur M3-1,OP7,True
10613,L1,M1-2,Bourrage,2025-09-16 06:36:01.240844,2025-09-16 06:44:01.240844,8,Bourrage sur M1-2,OP13,True
